sale_id,product_id,warehouse_id,sale_date,quantity_sold,revenue
6395,21,3,2025-01-28,1,3.99
6396,24,1,2025-01-28,3,37.47
6397,25,3,2025-01-28,1,9.99
6398,25,2,2025-01-28,1,9.99
6399,1,1,2025-01-29,19,132.81
6400,2,1,2025-01-29,29,130.21
6401,3,4,2025-01-29,14,181.86
6402,4,1,2025-01-29,20,119.8
6403,5,4,2025-01-29,9,80.91
6404,5,2,2025-01-29,15,134.85
6405,6,1,2025-01-29,15,97.35
6406,6,2,2025-01-29,10,64.9
6407,8,1,2025-01-29,12,113.88
6408,8,4,2025-01-29,7,66.43
6409,9,1,2025-01-29,7,27.93
6410,10,4,2025-01-29,7,59.43
6411,10,2,2025-01-29,3,25.47
6412,10,3,2025-01-29,3,25.47
6413,11,3,2025-01-29,3,7.47
6414,11,1,2025-01-29,3,7.47
6415,12,2,2025-01-29,15,29.85
6416,13,2,2025-01-29,10,69.9
6417,14,2,2025-01-29,11,49.39
6418,15,2,2025-01-29,9,53.91
6419,16,4,2025-01-29,12,41.88
6420,17,4,2025-01-29,5,59.95
6421,18,2,2025-01-29,4,19.96
6422,19,4,2025-01-29,4,29.96
6423,20,1,2025-01-29,4,27.96
6424,22,2,2025-01-29,1,5.49
6425,24,4,2025-01-29,9,112.41
6426,24,1,2025-01-29,13,162.37
6427,25,2,2025-01-29,1,9.99
6428,1,2,2025-01-30,21,146.79
6429,2,4,2025-01-30,18,80.82
6430,3,3,2025-01-30,26,337.74
6431,4,1,2025-01-30,10,59.9
6432,4,2,2025-01-30,9,53.91
6433,5,4,2025-01-30,22,197.78
6434,6,1,2025-01-30,13,84.37
6435,6,2,2025-01-30,13,84.37
6436,7,4,2025-01-30,18,89.82
6437,8,4,2025-01-30,24,227.76
6438,9,2,2025-01-30,4,15.96
6439,10,4,2025-01-30,9,76.41
6440,10,2,2025-01-30,5,42.45
6441,11,3,2025-01-30,8,19.92
6442,12,4,2025-01-30,5,9.95
6443,12,2,2025-01-30,4,7.96
6444,13,2,2025-01-30,3,20.97
6445,13,4,2025-01-30,3,20.97
6446,14,1,2025-01-30,10,44.9
6447,16,2,2025-01-30,3,10.47
6448,16,4,2025-01-30,3,10.47
6449,16,1,2025-01-30,2,6.98
6450,18,2,2025-01-30,3,14.97
6451,19,4,2025-01-30,5,37.45
6452,20,1,2025-01-30,2,13.98
6453,23,1,2025-01-30,1,8.99
6454,23,4,2025-01-30,1,8.99
6455,1,4,2025-01-31,15,104.85
6456,2,4,2025-01-31,14,62.86
6457,2,1,2025-01-31,13,58.37
6458,3,2,2025-01-31,17,220.83
6459,4,2,2025-01-31,25,149.75
6460,5,2,2025-01-31,22,197.78
6461,6,1,2025-01-31,19,123.31
6462,7,4,2025-01-31,18,89.82
6463,7,2,2025-01-31,12,59.88
6464,9,1,2025-01-31,9,35.91
6465,9,2,2025-01-31,4,15.96
6466,10,3,2025-01-31,12,101.88
6467,11,1,2025-01-31,3,7.47
6468,11,3,2025-01-31,4,9.96
6469,12,2,2025-01-31,4,7.96
6470,12,4,2025-01-31,6,11.94
6471,14,1,2025-01-31,8,35.92
6472,15,3,2025-01-31,12,71.88
6473,16,2,2025-01-31,7,24.43
6474,16,1,2025-01-31,4,13.96
6475,16,4,2025-01-31,2,6.98
6476,17,4,2025-01-31,1,11.99
6477,19,4,2025-01-31,5,37.45
6478,23,1,2025-01-31,1,8.99
6479,1,2,2025-02-01,8,55.92
6480,1,4,2025-02-01,6,41.94
6481,1,1,2025-02-01,9,62.91
6482,2,2,2025-02-01,11,49.39
6483,2,1,2025-02-01,3,13.47
6484,2,4,2025-02-01,7,31.43
6485,3,2,2025-02-01,14,181.86
6486,3,3,2025-02-01,24,311.76
6487,4,2,2025-02-01,21,125.79
6488,4,1,2025-02-01,25,149.75
6489,5,4,2025-02-01,40,359.6
6490,6,1,2025-02-01,17,110.33
6491,6,2,2025-02-01,18,116.82
6492,7,2,2025-02-01,19,94.81
6493,7,4,2025-02-01,9,44.91
6494,7,1,2025-02-01,8,39.92
6495,8,4,2025-02-01,9,85.41
6496,8,1,2025-02-01,16,151.84
6497,10,2,2025-02-01,17,144.33
6498,11,3,2025-02-01,7,17.43
6499,12,4,2025-02-01,13,25.87
6500,13,2,2025-02-01,9,62.91
6501,14,1,2025-02-01,14,62.86
6502,16,4,2025-02-01,20,69.8
6503,18,1,2025-02-01,7,34.93
6504,23,2,2025-02-01,34,305.66
6505,24,1,2025-02-01,5,62.45
6506,1,1,2025-02-02,127,887.73
6507,2,1,2025-02-02,31,139.19
6508,2,4,2025-02-02,32,143.68
6509,2,2,2025-02-02,23,103.27
6510,3,3,2025-02-02,87,1130.13
6511,4,1,2025-02-02,51,305.49
6512,5,2,2025-02-02,82,737.18
6513,5,4,2025-02-02,56,503.44
6514,6,1,2025-02-02,42,272.58
6515,6,2,2025-02-02,35,227.15
6516,7,1,2025-02-02,64,319.36
6517,8,1,2025-02-02,72,683.28
6518,9,1,2025-02-02,13,51.87
6519,9,2,2025-02-02,10,39.9
6520,10,3,2025-02-02,36,305.64
6521,11,1,2025-02-02,18,44.82
6522,12,4,2025-02-02,40,79.6
6523,13,2,2025-02-02,16,111.84
6524,13,4,2025-02-02,18,125.82
6525,14,1,2025-02-02,32,143.68
6526,15,2,2025-02-02,16,95.84
6527,15,3,2025-02-02,8,47.92
6528,15,1,2025-02-02,15,89.85
6529,16,1,2025-02-02,36,125.64
6530,16,4,2025-02-02,8,27.92
6531,16,2,2025-02-02,8,27.92
6532,17,2,2025-02-02,3,35.97
6533,18,1,2025-02-02,21,104.79
6534,19,3,2025-02-02,23,172.27
6535,20,1,2025-02-02,6,41.94
6536,21,2,2025-02-02,6,23.94
6537,22,2,2025-02-02,120,658.8
6538,23,2,2025-02-02,45,404.55
6539,23,1,2025-02-02,27,242.73
6540,23,4,2025-02-02,26,233.74
6541,24,1,2025-02-02,1,12.49
6542,24,4,2025-02-02,1,12.49
6543,25,4,2025-02-02,17,169.83
6544,25,2,2025-02-02,9,89.91
6545,1,4,2025-02-03,8,55.92
6546,1,2,2025-02-03,18,125.82
6547,2,4,2025-02-03,10,44.9
6548,2,1,2025-02-03,14,62.86
6549,3,3,2025-02-03,9,116.91
6550,3,2,2025-02-03,2,25.98
6551,3,4,2025-02-03,5,64.95
6552,4,2,2025-02-03,14,83.86
6553,4,1,2025-02-03,10,59.9
6554,5,4,2025-02-03,17,152.83
6555,6,2,2025-02-03,22,142.78
6556,7,4,2025-02-03,21,104.79
6557,8,1,2025-02-03,20,189.8
6558,9,2,2025-02-03,7,27.93
6559,9,1,2025-02-03,3,11.97
6560,10,2,2025-02-03,7,59.43
6561,11,1,2025-02-03,5,12.45
6562,11,3,2025-02-03,4,9.96
6563,12,2,2025-02-03,8,15.92
6564,13,4,2025-02-03,6,41.94
6565,14,2,2025-02-03,6,26.94
6566,14,1,2025-02-03,7,31.43
6567,15,2,2025-02-03,7,41.93
6568,15,1,2025-02-03,6,35.94
6569,15,3,2025-02-03,3,17.97
6570,16,1,2025-02-03,3,10.47
6571,16,2,2025-02-03,2,6.98
6572,16,4,2025-02-03,4,13.96
6573,17,4,2025-02-03,3,35.97
6574,18,1,2025-02-03,3,14.97
6575,20,3,2025-02-03,2,13.98
6576,1,4,2025-02-04,11,76.89
6577,1,2,2025-02-04,3,20.97
6578,1,1,2025-02-04,5,34.95
6579,3,3,2025-02-04,27,350.73
6580,4,1,2025-02-04,8,47.92
6581,4,2,2025-02-04,15,89.85
6582,5,2,2025-02-04,16,143.84
6583,6,1,2025-02-04,27,175.23
6584,7,4,2025-02-04,25,124.75
6585,8,1,2025-02-04,24,227.76
6586,9,1,2025-02-04,6,23.94
6587,10,2,2025-02-04,9,76.41
6588,11,3,2025-02-04,3,7.47
6589,11,1,2025-02-04,3,7.47
6590,13,4,2025-02-04,6,41.94
6591,13,2,2025-02-04,5,34.95
6592,14,1,2025-02-04,14,62.86
6593,15,1,2025-02-04,7,41.93
6594,16,1,2025-02-04,11,38.39
6595,17,1,2025-02-04,2,23.98
6596,18,1,2025-02-04,2,9.98
6597,18,2,2025-02-04,3,14.97
6598,20,3,2025-02-04,2,13.98
6599,1,2,2025-02-05,14,97.86
6600,1,1,2025-02-05,14,97.86
6601,2,1,2025-02-05,16,71.84
6602,2,4,2025-02-05,8,35.92
6603,3,3,2025-02-05,21,272.79
6604,4,2,2025-02-05,11,65.89
6605,4,1,2025-02-05,15,89.85
6606,5,2,2025-02-05,8,71.92
6607,5,4,2025-02-05,11,98.89
6608,6,2,2025-02-05,20,129.8
6609,7,2,2025-02-05,19,94.81
6610,8,1,2025-02-05,17,161.33
6611,10,4,2025-02-05,12,101.88
6612,11,1,2025-02-05,7,17.43
6613,11,3,2025-02-05,7,17.43
6614,12,4,2025-02-05,7,13.93
6615,12,2,2025-02-05,3,5.97
6616,13,4,2025-02-05,7,48.93
6617,13,2,2025-02-05,4,27.96
6618,14,1,2025-02-05,15,67.35
6619,15,2,2025-02-05,8,47.92
6620,16,2,2025-02-05,9,31.41
6621,17,1,2025-02-05,2,23.98
6622,17,4,2025-02-05,1,11.99
6623,17,2,2025-02-05,2,23.98
6624,18,2,2025-02-05,4,19.96
6625,19,3,2025-02-05,4,29.96
6626,21,2,2025-02-05,23,91.77
6627,24,4,2025-02-05,2,24.98
6628,24,1,2025-02-05,1,12.49
6629,1,2,2025-02-06,24,167.76
6630,2,4,2025-02-06,20,89.8
6631,2,1,2025-02-06,6,26.94
6632,2,2,2025-02-06,3,13.47
6633,3,2,2025-02-06,17,220.83
6634,3,3,2025-02-06,3,38.97
6635,3,4,2025-02-06,5,64.95
6636,4,1,2025-02-06,29,173.71
6637,5,4,2025-02-06,19,170.81
6638,6,1,2025-02-06,20,129.8
6639,7,4,2025-02-06,18,89.82
6640,7,2,2025-02-06,5,24.95
6641,7,1,2025-02-06,4,19.96
6642,8,4,2025-02-06,18,170.82
6643,9,1,2025-02-06,17,67.83
6644,12,4,2025-02-06,8,15.92
6645,13,2,2025-02-06,9,62.91
6646,14,1,2025-02-06,16,71.84
6647,15,2,2025-02-06,4,23.96
6648,15,3,2025-02-06,5,29.95
6649,16,1,2025-02-06,11,38.39
6650,17,1,2025-02-06,5,59.95
6651,20,1,2025-02-06,4,27.96
6652,21,3,2025-02-06,1,3.99
6653,21,2,2025-02-06,2,7.98
6654,22,4,2025-02-06,2,10.98
6655,23,2,2025-02-06,3,26.97
6656,1,2,2025-02-07,15,104.85
6657,2,1,2025-02-07,19,85.31
6658,2,2,2025-02-07,5,22.45
6659,2,4,2025-02-07,7,31.43
6660,3,4,2025-02-07,26,337.74
6661,4,2,2025-02-07,10,59.9
6662,4,1,2025-02-07,18,107.82
6663,5,4,2025-02-07,10,89.9
6664,5,2,2025-02-07,13,116.87
6665,6,1,2025-02-07,22,142.78
6666,7,1,2025-02-07,23,114.77
6667,8,4,2025-02-07,18,170.82
6668,10,3,2025-02-07,6,50.94
6669,11,1,2025-02-07,9,22.41
6670,12,4,2025-02-07,7,13.93
6671,13,2,2025-02-07,4,27.96
6672,13,4,2025-02-07,4,27.96
6673,14,2,2025-02-07,7,31.43
6674,16,4,2025-02-07,4,13.96
6675,16,1,2025-02-07,6,20.94
6676,17,1,2025-02-07,4,47.96
6677,19,4,2025-02-07,2,14.98
6678,21,2,2025-02-07,1,3.99
6679,22,4,2025-02-07,14,76.86
6680,25,2,2025-02-07,3,29.97
6681,1,2,2025-02-08,20,139.8
6682,1,1,2025-02-08,5,34.95
6683,1,4,2025-02-08,4,27.96
6684,2,2,2025-02-08,43,193.07
6685,3,2,2025-02-08,20,259.8
6686,3,3,2025-02-08,4,51.96
6687,3,4,2025-02-08,8,103.92
6688,4,1,2025-02-08,45,269.55
6689,5,4,2025-02-08,34,305.66
6690,7,4,2025-02-08,10,49.9
6691,7,1,2025-02-08,8,39.92
6692,7,2,2025-02-08,14,69.86
6693,8,4,2025-02-08,33,313.17
6694,10,3,2025-02-08,9,76.41
6695,10,2,2025-02-08,14,118.86
6696,11,3,2025-02-08,14,34.86
6697,12,4,2025-02-08,6,11.94
6698,12,2,2025-02-08,8,15.92
6699,13,2,2025-02-08,13,90.87
6700,14,2,2025-02-08,21,94.29
6701,15,1,2025-02-08,6,35.94
6702,15,3,2025-02-08,5,29.95
6703,15,2,2025-02-08,4,23.96
6704,18,1,2025-02-08,4,19.96
6705,20,1,2025-02-08,5,34.95
6706,23,4,2025-02-08,1,8.99
6707,24,4,2025-02-08,4,49.96
6708,25,3,2025-02-08,1,9.99
6709,1,4,2025-02-09,10,69.9
6710,1,2,2025-02-09,15,104.85
6711,2,1,2025-02-09,22,98.78
6712,2,2,2025-02-09,8,35.92
6713,2,4,2025-02-09,5,22.45
6714,3,3,2025-02-09,36,467.64
6715,4,1,2025-02-09,24,143.76
6716,4,2,2025-02-09,19,113.81
6717,5,4,2025-02-09,19,170.81
6718,5,2,2025-02-09,21,188.79
6719,6,2,2025-02-09,30,194.7
6720,7,1,2025-02-09,28,139.72
6721,8,1,2025-02-09,20,189.8
6722,8,4,2025-02-09,12,113.88
6723,9,2,2025-02-09,19,75.81
6724,10,3,2025-02-09,15,127.35
6725,11,3,2025-02-09,11,27.39
6726,12,4,2025-02-09,11,21.89
6727,12,2,2025-02-09,8,15.92
6728,13,2,2025-02-09,5,34.95
6729,13,4,2025-02-09,3,20.97
6730,14,2,2025-02-09,11,49.39
6731,15,1,2025-02-09,18,107.82
6732,16,2,2025-02-09,19,66.31
6733,18,1,2025-02-09,4,19.96
6734,18,2,2025-02-09,2,9.98
6735,19,4,2025-02-09,2,14.98
6736,20,3,2025-02-09,5,34.95
6737,22,4,2025-02-09,4,21.96
6738,1,1,2025-02-10,12,83.88
6739,1,4,2025-02-10,6,41.94
6740,2,1,2025-02-10,26,116.74
6741,3,3,2025-02-10,28,363.72
6742,4,2,2025-02-10,14,83.86
6743,4,1,2025-02-10,10,59.9
6744,5,2,2025-02-10,16,143.84
6745,5,4,2025-02-10,13,116.87
6746,6,2,2025-02-10,26,168.74
6747,7,1,2025-02-10,15,74.85
6748,8,4,2025-02-10,10,94.9
6749,8,1,2025-02-10,9,85.41
6750,9,2,2025-02-10,6,23.94
6751,9,1,2025-02-10,6,23.94
6752,10,3,2025-02-10,7,59.43
6753,10,4,2025-02-10,4,33.96
6754,10,2,2025-02-10,5,42.45
6755,11,3,2025-02-10,9,22.41
6756,12,4,2025-02-10,12,23.88
6757,13,4,2025-02-10,12,83.88
6758,14,1,2025-02-10,8,35.92
6759,14,2,2025-02-10,8,35.92
6760,15,1,2025-02-10,6,35.94
6761,16,2,2025-02-10,14,48.86
6762,17,1,2025-02-10,4,47.96
6763,18,1,2025-02-10,5,24.95
6764,19,3,2025-02-10,4,29.96
6765,20,1,2025-02-10,5,34.95
6766,23,4,2025-02-10,1,8.99
6767,24,1,2025-02-10,19,237.31
6768,25,3,2025-02-10,10,99.9
6769,25,4,2025-02-10,8,79.92
6770,1,1,2025-02-11,26,181.74
6771,2,2,2025-02-11,34,152.66
6772,3,4,2025-02-11,8,103.92
6773,3,3,2025-02-11,16,207.84
6774,4,2,2025-02-11,22,131.78
6775,5,2,2025-02-11,32,287.68
6776,6,1,2025-02-11,20,129.8
6777,7,2,2025-02-11,9,44.91
6778,7,4,2025-02-11,5,24.95
6779,7,1,2025-02-11,4,19.96
6780,8,4,2025-02-11,21,199.29
6781,9,2,2025-02-11,4,15.96
6782,9,1,2025-02-11,3,11.97
6783,10,2,2025-02-11,6,50.94
6784,10,3,2025-02-11,2,16.98
6785,10,4,2025-02-11,2,16.98
6786,11,3,2025-02-11,7,17.43
6787,11,1,2025-02-11,4,9.96
6788,12,4,2025-02-11,6,11.94
6789,13,2,2025-02-11,13,90.87
6790,14,2,2025-02-11,6,26.94
6791,15,2,2025-02-11,5,29.95
6792,16,1,2025-02-11,12,41.88
6793,17,4,2025-02-11,3,35.97
6794,17,2,2025-02-11,2,23.98
6795,17,1,2025-02-11,1,11.99
6796,18,2,2025-02-11,5,24.95
6797,19,4,2025-02-11,3,22.47
6798,21,2,2025-02-11,1,3.99
6799,23,2,2025-02-11,1,8.99
6800,24,1,2025-02-11,18,224.82
6801,25,3,2025-02-11,2,19.98
6802,1,2,2025-02-12,34,237.66
6803,2,1,2025-02-12,31,139.19
6804,3,2,2025-02-12,30,389.7
6805,5,4,2025-02-12,30,269.7
6806,6,2,2025-02-12,26,168.74
6807,7,2,2025-02-12,17,84.83
6808,7,1,2025-02-12,5,24.95
6809,7,4,2025-02-12,6,29.94
6810,8,4,2025-02-12,24,227.76
6811,9,2,2025-02-12,6,23.94
6812,10,4,2025-02-12,7,59.43
6813,10,2,2025-02-12,4,33.96
6814,11,1,2025-02-12,2,4.98
6815,11,3,2025-02-12,3,7.47
6816,12,2,2025-02-12,5,9.95
6817,13,2,2025-02-12,6,41.94
6818,14,1,2025-02-12,2,8.98
6819,14,2,2025-02-12,3,13.47
6820,15,3,2025-02-12,4,23.96
6821,16,4,2025-02-12,3,10.47
6822,16,2,2025-02-12,5,17.45
6823,18,1,2025-02-12,2,9.98
6824,19,4,2025-02-12,3,22.47
6825,23,2,2025-02-12,1,8.99
6826,25,3,2025-02-12,21,209.79
6827,1,1,2025-02-13,18,125.82
6828,2,4,2025-02-13,11,49.39
6829,2,1,2025-02-13,7,31.43
6830,2,2,2025-02-13,15,67.35
6831,3,2,2025-02-13,29,376.71
6832,4,1,2025-02-13,21,125.79
6833,5,4,2025-02-13,29,260.71
6834,6,1,2025-02-13,10,64.9
6835,6,2,2025-02-13,10,64.9
6836,7,4,2025-02-13,10,49.9
6837,7,1,2025-02-13,4,19.96
6838,7,2,2025-02-13,2,9.98
6839,8,4,2025-02-13,20,189.8
6840,9,1,2025-02-13,2,7.98
6841,9,2,2025-02-13,4,15.96
6842,10,2,2025-02-13,14,118.86
6843,11,3,2025-02-13,12,29.88
6844,12,4,2025-02-13,11,21.89
6845,15,2,2025-02-13,14,83.86
6846,17,1,2025-02-13,1,11.99
6847,17,4,2025-02-13,2,23.98
6848,19,4,2025-02-13,4,29.96
6849,22,3,2025-02-13,11,60.39
6850,22,2,2025-02-13,12,65.88
6851,24,1,2025-02-13,2,24.98
6852,25,4,2025-02-13,2,19.98
6853,1,4,2025-02-14,11,76.89
6854,1,2,2025-02-14,6,41.94
6855,1,1,2025-02-14,11,76.89
6856,2,2,2025-02-14,15,67.35
6857,3,2,2025-02-14,25,324.75
6858,4,1,2025-02-14,19,113.81
6859,5,4,2025-02-14,16,143.84
6860,5,2,2025-02-14,7,62.93
6861,6,1,2025-02-14,12,77.88
6862,6,2,2025-02-14,14,90.86
6863,7,1,2025-02-14,17,84.83
6864,8,4,2025-02-14,21,199.29
6865,9,1,2025-02-14,6,23.94
6866,10,4,2025-02-14,8,67.92
6867,12,4,2025-02-14,12,23.88
6868,13,2,2025-02-14,11,76.89
6869,15,2,2025-02-14,13,77.87
6870,16,2,2025-02-14,6,20.94
6871,24,4,2025-02-14,2,24.98
6872,1,1,2025-02-15,13,90.87
6873,1,4,2025-02-15,9,62.91
6874,2,2,2025-02-15,24,107.76
6875,3,2,2025-02-15,19,246.81
6876,3,4,2025-02-15,23,298.77
6877,4,1,2025-02-15,8,47.92
6878,4,2,2025-02-15,11,65.89
6879,5,2,2025-02-15,21,188.79
6880,6,2,2025-02-15,24,155.76
6881,7,2,2025-02-15,40,199.6
6882,8,1,2025-02-15,35,332.15
6883,9,2,2025-02-15,9,35.91
6884,10,3,2025-02-15,17,144.33
6885,11,3,2025-02-15,10,24.9
6886,11,1,2025-02-15,4,9.96
6887,12,4,2025-02-15,17,33.83
6888,12,2,2025-02-15,9,17.91
6889,13,2,2025-02-15,19,132.81
6890,14,1,2025-02-15,13,58.37
6891,15,2,2025-02-15,23,137.77
6892,17,1,2025-02-15,3,35.97
6893,18,2,2025-02-15,1,4.99
6894,19,3,2025-02-15,2,14.98
6895,19,4,2025-02-15,1,7.49
6896,20,3,2025-02-15,4,27.96
6897,1,2,2025-02-16,42,293.58
6898,2,2,2025-02-16,37,166.13
6899,2,4,2025-02-16,53,237.97
6900,3,3,2025-02-16,92,1195.08
6901,4,1,2025-02-16,106,634.94
6902,5,4,2025-02-16,30,269.7
6903,5,2,2025-02-16,35,314.65
6904,6,1,2025-02-16,78,506.22
6905,6,2,2025-02-16,53,343.97
6906,7,1,2025-02-16,47,234.53
6907,8,1,2025-02-16,92,873.08
6908,9,2,2025-02-16,31,123.69
6909,10,4,2025-02-16,24,203.76
6910,11,1,2025-02-16,40,99.6
6911,12,2,2025-02-16,31,61.69
6912,13,4,2025-02-16,20,139.8
6913,14,1,2025-02-16,21,94.29
6914,14,2,2025-02-16,33,148.17
6915,15,1,2025-02-16,24,143.76
6916,16,1,2025-02-16,41,143.09
6917,17,1,2025-02-16,6,71.94
6918,17,4,2025-02-16,9,107.91
6919,18,1,2025-02-16,5,24.95
6920,18,2,2025-02-16,3,14.97
6921,19,3,2025-02-16,3,22.47
6922,19,4,2025-02-16,3,22.47
6923,20,3,2025-02-16,21,146.79
6924,21,2,2025-02-16,1,3.99
6925,22,2,2025-02-16,57,312.93
6926,24,1,2025-02-16,5,62.45
6927,24,4,2025-02-16,5,62.45
6928,25,2,2025-02-16,2,19.98
6929,1,2,2025-02-17,6,41.94
6930,1,4,2025-02-17,14,97.86
6931,2,1,2025-02-17,6,26.94
6932,2,4,2025-02-17,7,31.43
6933,2,2,2025-02-17,4,17.96
6934,3,2,2025-02-17,22,285.78
6935,4,1,2025-02-17,24,143.76
6936,5,4,2025-02-17,18,161.82
6937,6,1,2025-02-17,29,188.21
6938,7,4,2025-02-17,25,124.75
6939,8,4,2025-02-17,17,161.33
6940,8,1,2025-02-17,12,113.88
6941,9,2,2025-02-17,7,27.93
6942,10,2,2025-02-17,4,33.96
6943,10,3,2025-02-17,2,16.98
6944,11,3,2025-02-17,8,19.92
6945,15,2,2025-02-17,11,65.89
6946,16,4,2025-02-17,16,55.84
6947,17,1,2025-02-17,3,35.97
6948,18,2,2025-02-17,2,9.98
6949,18,1,2025-02-17,3,14.97
6950,23,2,2025-02-17,2,17.98
6951,24,1,2025-02-17,1,12.49
6952,25,2,2025-02-17,3,29.97
6953,1,2,2025-02-18,27,188.73
6954,2,1,2025-02-18,14,62.86
6955,3,3,2025-02-18,21,272.79
6956,4,1,2025-02-18,22,131.78
6957,5,4,2025-02-18,25,224.75
6958,6,2,2025-02-18,14,90.86
6959,6,1,2025-02-18,15,97.35
6960,7,2,2025-02-18,24,119.76
6961,8,1,2025-02-18,12,113.88
6962,8,4,2025-02-18,13,123.37
6963,9,2,2025-02-18,8,31.92
6964,10,2,2025-02-18,5,42.45
6965,11,1,2025-02-18,4,9.96
6966,11,3,2025-02-18,2,4.98
6967,12,4,2025-02-18,7,13.93
6968,13,2,2025-02-18,10,69.9
6969,14,2,2025-02-18,3,13.47
6970,14,1,2025-02-18,2,8.98
6971,15,2,2025-02-18,9,53.91
6972,16,2,2025-02-18,13,45.37
6973,17,4,2025-02-18,3,35.97
6974,18,2,2025-02-18,4,19.96
6975,19,4,2025-02-18,1,7.49
6976,19,3,2025-02-18,1,7.49
6977,20,1,2025-02-18,2,13.98
6978,21,3,2025-02-18,1,3.99
6979,21,2,2025-02-18,1,3.99
6980,23,2,2025-02-18,1,8.99
6981,1,1,2025-02-19,27,188.73
6982,2,4,2025-02-19,11,49.39
6983,2,1,2025-02-19,10,44.9
6984,3,3,2025-02-19,21,272.79
6985,4,2,2025-02-19,21,125.79
6986,5,2,2025-02-19,19,170.81
6987,6,2,2025-02-19,13,84.37
6988,7,1,2025-02-19,8,39.92
6989,7,4,2025-02-19,14,69.86
6990,8,4,2025-02-19,31,294.19
6991,9,1,2025-02-19,13,51.87
6992,10,3,2025-02-19,7,59.43
6993,10,4,2025-02-19,3,25.47
6994,11,1,2025-02-19,12,29.88
6995,13,2,2025-02-19,10,69.9
6996,14,2,2025-02-19,9,40.41
6997,15,3,2025-02-19,8,47.92
6998,16,4,2025-02-19,9,31.41
6999,18,1,2025-02-19,1,4.99
7000,19,3,2025-02-19,1,7.49
7001,20,1,2025-02-19,2,13.98
7002,20,3,2025-02-19,1,6.99
7003,21,3,2025-02-19,3,11.97
7004,23,4,2025-02-19,1,8.99
7005,24,1,2025-02-19,16,199.84
7006,24,4,2025-02-19,19,237.31
7007,25,2,2025-02-19,1,9.99
7008,1,4,2025-02-20,8,55.92
7009,1,2,2025-02-20,17,118.83
7010,2,4,2025-02-20,9,40.41
7011,2,2,2025-02-20,3,13.47
7012,2,1,2025-02-20,5,22.45
7013,3,3,2025-02-20,15,194.85
7014,4,1,2025-02-20,6,35.94
7015,4,2,2025-02-20,14,83.86
7016,5,2,2025-02-20,11,98.89
7017,5,4,2025-02-20,20,179.8
7018,6,2,2025-02-20,15,97.35
7019,7,2,2025-02-20,8,39.92
7020,7,4,2025-02-20,10,49.9
7021,7,1,2025-02-20,7,34.93
7022,8,4,2025-02-20,18,170.82
7023,8,1,2025-02-20,9,85.41
7024,10,3,2025-02-20,4,33.96
7025,10,2,2025-02-20,5,42.45
7026,11,3,2025-02-20,13,32.37
7027,12,4,2025-02-20,7,13.93
7028,13,2,2025-02-20,4,27.96
7029,13,4,2025-02-20,8,55.92
7030,15,3,2025-02-20,6,35.94
7031,15,2,2025-02-20,3,17.97
7032,15,1,2025-02-20,2,11.98
7033,16,1,2025-02-20,14,48.86
7034,18,1,2025-02-20,3,14.97
7035,19,3,2025-02-20,2,14.98
7036,20,3,2025-02-20,5,34.95
7037,21,2,2025-02-20,13,51.87
7038,1,2,2025-02-21,22,153.78
7039,2,1,2025-02-21,29,130.21
7040,3,4,2025-02-21,13,168.87
7041,3,3,2025-02-21,6,77.94
7042,4,2,2025-02-21,23,137.77
7043,5,2,2025-02-21,16,143.84
7044,6,1,2025-02-21,9,58.41
7045,6,2,2025-02-21,14,90.86
7046,7,1,2025-02-21,19,94.81
7047,8,1,2025-02-21,26,246.74
7048,9,2,2025-02-21,4,15.96
7049,9,1,2025-02-21,6,23.94
7050,10,4,2025-02-21,4,33.96
7051,10,3,2025-02-21,3,25.47
7052,11,3,2025-02-21,5,12.45
7053,11,1,2025-02-21,5,12.45
7054,15,1,2025-02-21,14,83.86
7055,16,1,2025-02-21,12,41.88
7056,17,1,2025-02-21,1,11.99
7057,19,4,2025-02-21,4,29.96
7058,21,3,2025-02-21,31,123.69
7059,23,2,2025-02-21,32,287.68
7060,25,4,2025-02-21,5,49.95
7061,25,3,2025-02-21,7,69.93
7062,1,4,2025-02-22,18,125.82
7063,1,1,2025-02-22,13,90.87
7064,1,2,2025-02-22,6,41.94
7065,2,2,2025-02-22,20,89.8
7066,3,2,2025-02-22,17,220.83
7067,3,3,2025-02-22,12,155.88
7068,3,4,2025-02-22,19,246.81
7069,4,2,2025-02-22,18,107.82
7070,4,1,2025-02-22,9,53.91
7071,5,2,2025-02-22,7,62.93
7072,5,4,2025-02-22,12,107.88
7073,6,2,2025-02-22,28,181.72
7074,6,1,2025-02-22,12,77.88
7075,7,4,2025-02-22,11,54.89
7076,7,2,2025-02-22,7,34.93
7077,7,1,2025-02-22,7,34.93
7078,8,1,2025-02-22,31,294.19
7079,8,4,2025-02-22,13,123.37
7080,9,1,2025-02-22,5,19.95
7081,9,2,2025-02-22,10,39.9
7082,10,4,2025-02-22,16,135.84
7083,11,1,2025-02-22,5,12.45
7084,11,3,2025-02-22,3,7.47
7085,12,2,2025-02-22,17,33.83
7086,13,4,2025-02-22,13,90.87
7087,13,2,2025-02-22,13,90.87
7088,14,1,2025-02-22,11,49.39
7089,15,2,2025-02-22,8,47.92
7090,15,1,2025-02-22,5,29.95
7091,15,3,2025-02-22,4,23.96
7092,16,4,2025-02-22,9,31.41
